bench,47
fuel,15
drinking_water,13
waste_basket,13
recycling,12
restaurant,10
parking_entrance,9
cafe,7
school,5
bicycle_parking,5
fast_food,4
place_of_worship,3
pharmacy,3
kindergarten,3
parking,3
library,3
post_office,2
townhall,2
bar,2
car_wash,2
police,1
telephone,1
cinema,1
arts_centre,1
clock,1
vending_machine,1
dentist,1
toilets,1
parcel_locker,1
