bench,84
restaurant,32
cafe,25
parking_entrance,22
drinking_water,17
fast_food,12
bar,11
bank,10
pharmacy,9
compressed_air,9
bbq,8
waste_basket,5
vending_machine,5
kindergarten,5
dentist,4
post_office,4
ice_cream,4
clinic,3
veterinary,3
doctors,3
car_wash,3
school,2
driving_school,2
parking,2
waste_disposal,1
community_centre,1
fountain,1
nightclub,1
casino,1
arts_centre,1
library,1
toilets,1
